test1,,109371.284,196408.962,8.584
controle1-3,,205591.022,188259.125,21.390
controle1-4,,205590.449,188259.973,21.351
controle1-5,,205590.175,188261.096,21.380
controle1-6,,205594.727,188259.194,21.734
controle1-7,,205594.069,188259.950,21.503
controle1-8,,205593.417,188260.917,21.447
controle1-9,,205592.841,188261.627,21.464
controle1-10,,205592.073,188262.381,21.662
controle1-11,,205597.511,188261.775,21.540
controle1-12,,205597.058,188262.507,21.546
controle1-13,,205596.442,188263.291,21.577
controle1-14,,205595.741,188263.827,21.467
controle1-15,,205595.410,188264.600,21.473
controle1-16,,205600.346,188263.385,21.617
controle1-17,,205599.822,188264.237,21.500
controle1-18,,205599.334,188264.992,21.562
controle1-19,,205598.767,188265.611,21.501
controle1-20,,205598.086,188266.575,21.604
controle1-21,,205602.846,188265.196,21.604
controle1-22,,205602.471,188265.897,21.604
controle1-23,,205602.049,188266.686,21.579
controle1-24,,205601.516,188267.445,21.586
controle1-25,,205601.002,188268.144,21.599
controle1-26,,205605.520,188266.953,21.530
controle1-27,,205605.100,188267.776,21.531
controle1-28,,205604.490,188268.493,21.607
controle1-29,,205603.950,188269.084,21.536
controle1-30,,205603.355,188269.803,21.577
controle1-31,,205608.372,188268.706,21.567
controle1-32,,205607.976,188269.579,21.528
controle1-33,,205607.444,188270.247,21.682
controle1-34,,205606.937,188270.892,21.550
controle1-35,,205606.436,188272.013,21.778
controle1-36,,205611.107,188270.192,21.762
controle1-37,,205610.656,188271.107,21.642
controle1-38,,205609.906,188272.019,21.614
controle1-39,,205609.338,188272.742,21.536
controle1-40,,205608.640,188273.758,21.688
controle1-41,,205614.450,188272.666,21.565
controle1-42,,205614.016,188273.691,21.608
controle1-43,,205613.511,188274.398,21.510
controle1-44,,205612.943,188275.318,21.515
controle1-45,,205612.474,188276.198,21.691
controle1-46,,205617.199,188274.563,21.584
controle1-47,,205616.756,188275.601,21.638
controle1-48,,205616.100,188276.396,21.550
controle1-49,,205615.483,188277.174,21.624
controle1-50,,205614.933,188277.862,21.655
controle1-51,,205619.822,188276.287,21.478
controle1-52,,205619.391,188277.189,21.538
controle1-53,,205618.951,188277.820,21.561
controle1-54,,205618.414,188278.576,21.622
controle1-55,,205618.184,188279.225,21.555
controle1-56,,205622.710,188278.033,21.474
controle1-57,,205622.097,188278.736,21.485
controle1-58,,205621.448,188279.806,21.490
controle1-59,,205620.847,188280.773,21.346
controle1-60,,205620.380,188280.994,21.627
controle1-61,,205625.580,188279.877,21.498
controle1-62,,205625.201,188280.800,21.458
controle1-63,,205624.515,188281.699,21.592
controle1-64,,205623.880,188282.723,21.597
controle1-65,,205623.605,188283.536,21.707
controle1-66,,205628.307,188281.407,21.621
controle1-67,,205627.910,188282.303,21.558
controle1-68,,205627.393,188283.037,21.587
controle1-69,,205626.906,188283.810,21.597
controle1-70,,205626.290,188284.649,21.565
controle1-71,,205631.054,188283.230,21.540
controle1-72,,205630.673,188284.013,21.378
controle1-73,,205630.010,188284.798,21.460
controle1-74,,205629.443,188285.643,21.420
controle1-75,,205629.293,188285.654,21.913
controle2-1,,205676.547,188309.919,21.624
controle2-2,,205676.168,188310.832,21.632
controle2-3,,205675.716,188311.530,21.647
controle2-4,,205675.217,188312.323,21.596
controle2-5,,205674.672,188313.205,21.619
controle2-6,,205679.685,188311.528,21.639
controle2-7,,205679.317,188312.479,21.577
controle2-8,,205678.876,188313.305,21.579
controle2-9,,205678.435,188313.953,21.475
controle2-10,,205678.227,188314.869,21.480
controle2-11,,205682.458,188313.181,21.548
controle2-12,,205682.120,188314.197,21.562
controle2-13,,205681.735,188314.977,21.622
controle2-14,,205681.282,188315.648,21.504
controle2-15,,205680.746,188316.123,21.479
controle2-16,,205685.340,188314.708,21.526
controle2-17,,205685.107,188315.579,21.632
controle2-18,,205684.597,188316.347,21.661
controle2-19,,205684.092,188317.075,21.613
controle2-20,,205683.412,188317.877,21.485
controle2-21,,205688.462,188315.951,21.637
controle2-22,,205687.894,188316.876,21.604
controle2-23,,205687.499,188317.629,21.620
controle2-24,,205687.046,188318.418,21.633
controle2-25,,205686.565,188319.120,21.528
controle2-26,,205691.113,188317.678,21.610
controle2-27,,205690.754,188318.568,21.559
controle2-28,,205690.184,188319.334,21.639
controle2-29,,205689.625,188320.055,21.626
controle2-30,,205689.314,188320.619,21.561
controle2-31,,205694.305,188319.414,21.466
controle2-32,,205693.830,188320.312,21.650
controle2-33,,205693.528,188320.876,21.648
controle2-34,,205693.058,188321.654,21.653
controle2-35,,205692.661,188322.648,21.606
controle2-36,,205697.017,188320.797,21.469
controle2-37,,205696.737,188321.828,21.678
controle2-38,,205696.525,188322.315,21.746
controle2-39,,205696.191,188323.152,21.773
controle2-40,,205695.384,188323.907,21.624
controle2-41,,205700.790,188322.419,21.609
controle2-42,,205700.459,188323.641,21.673
controle2-43,,205699.829,188324.386,21.758
controle2-44,,205699.266,188324.994,21.566
controle2-45,,205699.248,188325.791,21.604
controle2-46,,205703.534,188323.771,21.560
controle2-47,,205703.169,188324.783,21.684
controle2-48,,205702.833,188325.530,21.638
controle2-49,,205702.227,188326.378,21.524
controle2-50,,205701.776,188327.274,21.687
controle2-51,,205706.196,188325.117,21.654
controle2-52,,205705.823,188326.140,21.616
controle2-53,,205705.491,188326.714,21.651
controle2-54,,205704.955,188327.528,21.505
controle2-55,,205704.397,188328.472,21.679
controle2-56,,205709.593,188326.863,21.575
controle2-57,,205709.203,188327.596,21.607
controle2-58,,205708.686,188328.437,21.563
controle2-59,,205708.057,188329.317,21.569
controle2-60,,205707.421,188330.173,21.758
controle2-61,,205712.262,188328.039,21.723
controle2-62,,205712.009,188329.090,21.631
controle2-63,,205711.596,188329.798,21.511
controle2-64,,205711.059,188330.611,21.514
controle2-65,,205710.495,188331.447,21.763
controle2-66,,205714.815,188329.575,21.649
controle2-67,,205714.580,188330.413,21.673
controle2-68,,205714.126,188331.264,21.644
controle2-69,,205713.676,188331.969,21.487
controle2-70,,205713.272,188332.853,21.631
controle2-71,,205718.055,188331.153,21.622
controle2-72,,205717.611,188332.077,21.747
controle2-73,,205717.101,188332.777,21.763
controle2-74,,205716.709,188333.502,21.664
controle2-75,,205716.089,188334.391,21.743
controle3-1,,205782.669,188360.112,21.753
controle3-2,,205782.336,188360.980,21.565
controle3-3,,205782.113,188361.661,21.533
controle3-4,,205781.802,188362.565,21.667
controle3-5,,205781.236,188363.806,21.902
controle3-6,,205785.378,188360.973,22.171
controle3-7,,205784.968,188361.693,21.631
controle3-8,,205784.541,188362.750,21.642
controle3-9,,205783.955,188363.651,21.671
controle3-10,,205783.436,188364.534,21.881
controle3-11,,205788.353,188362.948,21.837
controle3-12,,205788.224,188363.426,21.645
controle3-13,,205787.844,188364.246,21.551
controle3-14,,205787.421,188364.858,21.504
controle3-15,,205787.057,188365.731,21.659
controle3-16,,205791.509,188364.088,21.895
controle3-17,,205791.247,188364.811,21.658
controle3-18,,205790.765,188365.473,21.652
controle3-19,,205790.199,188366.098,21.560
controle3-20,,205789.817,188366.831,21.660
controle3-21,,205794.164,188365.440,21.895
controle3-22,,205793.779,188366.217,21.714
controle3-23,,205793.418,188366.808,21.649
controle3-24,,205793.022,188367.432,21.671
controle3-25,,205792.443,188368.321,21.723
controle3-26,,205796.975,188367.253,21.902
controle3-27,,205796.495,188367.835,21.648
controle3-28,,205796.148,188368.582,21.694
controle3-29,,205795.758,188369.178,21.682
controle3-30,,205795.102,188370.338,21.723
controle3-31,,205799.999,188369.029,22.023
controle3-32,,205799.403,188369.701,21.726
controle3-33,,205798.986,188370.417,21.645
controle3-34,,205798.491,188371.130,21.574
controle3-35,,205797.932,188371.838,21.663
controle3-36,,205802.924,188370.592,21.905
controle3-37,,205802.337,188371.688,21.705
controle3-38,,205801.918,188372.353,21.716
controle3-39,,205801.408,188373.196,21.600
controle3-40,,205800.832,188373.898,21.689
controle3-41,,205806.025,188372.707,21.899
controle3-42,,205805.531,188373.564,21.728
controle3-43,,205805.032,188374.351,21.640
controle3-44,,205804.553,188374.908,21.677
controle3-45,,205803.951,188375.789,21.711
controle3-46,,205808.411,188373.972,21.878
controle3-47,,205807.830,188375.091,21.692
controle3-48,,205807.260,188375.908,21.623
controle3-49,,205806.749,188376.524,21.727
controle3-50,,205806.040,188377.351,21.793
controle3-51,,205811.427,188375.668,22.026
controle3-52,,205810.895,188376.550,21.798
controle3-53,,205810.329,188377.440,21.779
controle3-54,,205809.713,188378.358,21.615
controle3-55,,205809.169,188379.591,21.828
controle3-56,,205813.870,188377.803,21.900
controle3-57,,205813.432,188378.694,21.669
controle3-58,,205812.960,188379.506,21.627
controle3-59,,205812.464,188380.293,21.633
controle3-60,,205811.860,188381.025,21.653
controle3-61,,205816.536,188379.974,21.742
controle3-62,,205816.276,188380.655,21.681
controle3-63,,205815.726,188381.545,21.569
controle3-64,,205815.182,188382.142,21.640
controle3-65,,205814.857,188382.712,21.716
controle3-66,,205819.614,188381.491,21.884
controle3-67,,205819.154,188382.408,21.713
controle3-68,,205818.569,188383.113,21.683
controle3-69,,205818.067,188383.841,21.699
controle3-70,,205817.417,188384.827,21.799
controle3-71,,205822.613,188383.471,21.868
controle3-72,,205822.217,188384.358,21.788
controle3-73,,205821.680,188385.028,21.703
controle3-74,,205821.120,188385.779,21.696
controle3-75,,205820.572,188386.680,21.669
controle4-1,,205866.231,188413.162,21.855
controle4-2,,205865.769,188413.881,21.778
controle4-3,,205865.183,188414.837,21.676
controle4-4,,205864.524,188415.546,21.622
controle4-5,,205863.810,188416.219,21.903
controle4-6,,205868.833,188414.334,21.961
controle4-7,,205868.346,188415.315,21.840
controle4-8,,205867.885,188416.049,21.720
controle4-9,,205867.293,188416.818,21.638
controle4-10,,205866.568,188417.648,21.687
controle4-11,,205871.646,188416.081,22.037
controle4-12,,205871.164,188416.894,21.858
controle4-13,,205870.731,188417.508,21.765
controle4-14,,205870.086,188418.337,21.638
controle4-15,,205869.376,188419.417,21.984
controle4-16,,205874.081,188417.924,21.881
controle4-17,,205873.568,188418.539,21.795
controle4-18,,205873.053,188419.386,21.753
controle4-19,,205872.519,188420.200,21.676
controle4-20,,205872.156,188421.032,21.761
controle4-21,,205876.941,188419.977,21.845
controle4-22,,205876.626,188420.659,21.684
controle4-23,,205876.228,188421.170,21.651
controle4-24,,205875.615,188421.963,21.769
controle4-25,,205875.130,188422.742,21.860
controle4-26,,205880.152,188421.423,22.016
controle4-27,,205879.772,188422.218,21.790
controle4-28,,205879.182,188422.906,21.641
controle4-29,,205878.543,188423.661,21.652
controle4-30,,205877.999,188424.343,21.719
controle4-31,,205882.939,188423.158,21.892
controle4-32,,205882.627,188424.103,21.761
controle4-33,,205881.979,188424.608,21.580
controle4-34,,205881.202,188425.308,21.660
controle4-35,,205880.560,188426.291,21.903
controle4-36,,205885.635,188425.050,21.866
controle4-37,,205885.181,188425.992,21.796
controle4-38,,205884.761,188426.479,21.671
controle4-39,,205884.160,188427.213,21.659
controle4-40,,205883.518,188428.129,21.923
controle4-41,,205888.259,188427.024,21.907
controle4-42,,205887.878,188427.860,21.753
controle4-43,,205887.300,188428.110,21.729
controle4-44,,205886.751,188428.837,21.684
controle4-45,,205886.144,188429.380,21.653
controle4-46,,205891.304,188428.634,22.035
controle4-47,,205890.907,188429.431,21.808
controle4-48,,205890.116,188430.288,21.712
controle4-49,,205889.611,188431.015,21.639
controle4-50,,205889.165,188431.872,21.680
controle4-51,,205893.747,188430.334,21.901
controle4-52,,205893.060,188431.282,21.838
controle4-53,,205892.351,188432.264,21.701
controle4-54,,205891.622,188433.179,21.598
controle4-55,,205891.080,188433.779,22.087
controle4-56,,205897.292,188432.644,21.928
controle4-57,,205896.834,188433.653,21.718
controle4-58,,205896.129,188434.625,21.593
controle4-59,,205895.584,188435.473,21.658
controle4-60,,205895.237,188436.276,22.068
controle4-61,,205900.305,188434.137,21.965
controle4-62,,205899.865,188435.450,21.731
controle4-63,,205899.695,188436.304,21.707
controle4-64,,205899.060,188437.490,21.695
controle4-65,,205898.715,188438.241,22.126
controle4-66,,205903.205,188435.455,22.098
controle4-67,,205902.833,188436.673,21.856
controle4-68,,205902.275,188437.439,21.818
controle4-69,,205901.776,188438.479,21.814
controle4-70,,205901.233,188439.561,21.812
controle4-71,,205905.571,188436.770,22.074
controle4-72,,205905.337,188437.748,21.899
controle4-73,,205904.651,188438.687,21.760
controle4-74,,205904.149,188439.688,21.698
controle4-75,,205903.603,188440.656,21.797
controle5-1,,205953.405,188460.245,22.068
controle5-2,,205953.120,188460.778,21.820
controle5-3,,205952.768,188461.746,21.795
controle5-4,,205952.353,188462.419,21.823
controle5-5,,205952.099,188463.445,21.874
controle5-6,,205956.462,188461.531,22.087
controle5-7,,205956.202,188462.368,21.787
controle5-8,,205955.843,188463.210,21.740
controle5-9,,205955.345,188463.795,21.792
controle5-10,,205954.907,188464.881,21.775
controle5-11,,205959.444,188462.655,22.074
controle5-12,,205959.149,188463.756,21.879
controle5-13,,205958.726,188464.613,21.881
controle5-14,,205958.196,188465.413,21.867
controle5-15,,205957.619,188466.448,21.779
controle5-16,,205962.458,188463.802,22.203
controle5-17,,205962.147,188464.682,21.848
controle5-18,,205961.693,188465.634,21.815
controle5-19,,205961.154,188466.524,21.842
controle5-20,,205960.527,188467.832,22.084
controle5-21,,205965.310,188465.354,22.026
controle5-22,,205965.035,188466.287,21.897
controle5-23,,205964.531,188467.086,21.908
controle5-24,,205964.283,188467.675,21.882
controle5-25,,205963.723,188468.892,21.906
controle5-26,,205968.530,188466.677,22.056
controle5-27,,205968.237,188467.540,21.831
controle5-28,,205967.891,188468.332,21.836
controle5-29,,205967.480,188469.362,21.943
controle5-30,,205966.992,188470.198,21.943
controle5-31,,205971.423,188467.978,21.990
controle5-32,,205971.113,188468.880,21.906
controle5-33,,205970.633,188469.744,21.891
controle5-34,,205970.178,188470.537,21.817
controle5-35,,205969.634,188471.450,21.917
controle5-36,,205974.764,188469.495,22.150
controle5-37,,205974.565,188470.420,21.896
controle5-38,,205974.006,188471.310,21.836
controle5-39,,205973.457,188472.132,21.827
controle5-40,,205972.987,188473.310,21.988
controle5-41,,205977.817,188470.903,22.154
controle5-42,,205977.308,188471.931,21.818
controle5-43,,205976.937,188472.911,21.763
controle5-44,,205976.494,188473.940,21.772
controle5-45,,205976.202,188474.780,22.016
controle5-46,,205980.469,188472.060,22.072
controle5-47,,205980.177,188472.914,21.789
controle5-48,,205979.695,188473.982,21.747
controle5-49,,205979.308,188474.693,21.743
controle5-50,,205978.956,188475.843,21.893
controle5-51,,205983.589,188473.575,21.999
controle5-52,,205983.159,188474.472,21.739
controle5-53,,205982.716,188475.443,21.889
controle5-54,,205982.124,188476.290,21.941
controle5-55,,205981.742,188477.317,22.007
controle5-56,,205986.791,188474.931,22.120
controle5-57,,205986.567,188475.820,21.850
controle5-58,,205986.057,188476.820,21.920
controle5-59,,205985.524,188477.901,21.918
controle5-60,,205985.100,188478.869,22.148
controle5-61,,205989.756,188476.210,22.151
controle5-62,,205989.404,188477.030,21.771
controle5-63,,205988.929,188478.034,21.823
controle5-64,,205988.322,188478.868,21.854
controle5-65,,205988.221,188479.672,21.999
controle5-66,,205992.668,188477.581,21.955
controle5-67,,205992.260,188478.260,21.791
controle5-68,,205991.952,188479.022,21.763
controle5-69,,205991.509,188479.856,21.782
controle5-70,,205991.060,188480.928,21.861
controle5-71,,205995.637,188479.045,22.069
controle5-72,,205995.389,188479.921,21.880
controle5-73,,205994.967,188480.521,21.828
controle5-74,,205994.268,188481.338,21.763
controle5-75,,205993.925,188482.364,21.883
controle6-1,,206043.968,188501.235,21.926
controle6-2,,206043.632,188502.061,21.817
controle6-3,,206043.264,188502.902,21.840
controle6-4,,206042.881,188503.922,21.936
controle6-5,,206042.395,188504.904,21.954
controle6-6,,206046.682,188502.472,22.140
controle6-7,,206046.481,188503.322,21.925
controle6-8,,206046.007,188504.183,21.850
controle6-9,,206045.443,188505.008,21.819
controle6-10,,206044.776,188506.021,21.890
controle6-11,,206050.054,188503.872,21.991
controle6-12,,206049.832,188504.883,21.924
controle6-13,,206049.320,188505.749,21.964
controle6-14,,206048.954,188506.673,21.992
controle6-15,,206048.401,188507.813,22.170
controle6-16,,206053.004,188505.229,22.004
controle6-17,,206052.775,188506.202,21.984
controle6-18,,206052.142,188507.138,21.863
controle6-19,,206051.747,188508.188,21.944
controle6-20,,206051.332,188509.097,22.078
controle6-21,,206056.088,188506.800,21.972
controle6-22,,206055.871,188507.870,21.935
controle6-23,,206055.329,188508.626,21.808
controle6-24,,206054.820,188509.647,21.871
controle6-25,,206054.219,188510.542,22.078
controle6-26,,206059.086,188508.288,22.227
controle6-27,,206058.923,188509.145,21.846
controle6-28,,206058.361,188510.300,21.904
controle6-29,,206057.981,188511.231,21.928
controle6-30,,206057.519,188512.072,21.999
controle6-31,,206061.916,188509.674,22.194
controle6-32,,206061.587,188510.635,21.974
controle6-33,,206061.143,188511.400,21.939
controle6-34,,206060.592,188512.335,21.829
controle6-35,,206060.132,188513.596,22.110
controle6-36,,206064.866,188511.063,22.324
controle6-37,,206064.508,188512.018,21.999
controle6-38,,206063.973,188512.582,21.998
controle6-39,,206063.381,188513.340,21.911
controle6-40,,206062.746,188514.150,21.761
controle6-41,,206068.030,188512.989,22.108
controle6-42,,206067.687,188513.933,21.919
controle6-43,,206067.301,188514.486,21.991
controle6-44,,206066.588,188515.317,21.918
controle6-45,,206066.062,188516.161,21.923
controle6-46,,206070.940,188514.035,22.260
controle6-47,,206070.582,188515.008,21.960
controle6-48,,206070.069,188515.938,21.939
controle6-49,,206069.546,188516.752,21.945
controle6-50,,206069.050,188517.875,21.975
controle6-51,,206073.916,188515.353,22.167
controle6-52,,206073.394,188516.216,21.941
controle6-53,,206072.819,188517.199,21.964
controle6-54,,206072.421,188518.049,21.911
controle6-55,,206071.882,188519.143,21.907
controle6-56,,206076.305,188516.735,22.192
controle6-57,,206075.892,188517.572,21.940
controle6-58,,206075.241,188518.755,21.816
controle6-59,,206074.744,188519.437,21.991
controle6-60,,206074.111,188520.275,21.920
controle6-61,,206079.500,188518.715,22.093
controle6-62,,206079.155,188519.597,21.871
controle6-63,,206078.640,188520.465,21.877
controle6-64,,206078.047,188521.173,21.909
controle6-65,,206077.588,188521.986,21.839
controle6-66,,206082.305,188520.130,22.209
controle6-67,,206081.906,188520.985,21.989
controle6-68,,206081.609,188521.778,21.866
controle6-69,,206081.077,188522.627,21.910
controle6-70,,206080.614,188523.734,21.915
controle6-71,,206085.323,188521.831,22.230
controle6-72,,206084.850,188522.712,21.925
controle6-73,,206084.390,188523.132,21.894
controle6-74,,206083.867,188523.741,21.900
controle6-75,,206083.200,188524.556,21.810
